title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
║HD║ 『犬夜叉 天下覇道の剣』 『映画』 『フル』 | 『日本映画』 『FULL』 『MOVIE』 『アニメ』 『映画』,/watch?v=5NqerPTQYsA,111280,James Ell,56,,111280,100
