title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
米津玄師ヴァイオリン&ピアノectメドレー【作業BGM】Yonezu Kenshi Voilin & Piano OST,/watch?v=TomiXiPWnOY,69207,XY&amp;Z Music Channel,16600,,403941,17
「犬夜叉」心震えるサウンドメドレー Inuyasha Emotional OST,/watch?v=mcevBKU8_Zo,665550,XY&amp;Z Music Channel,16600,,403941,165
最高にかっこいい！東方オーケストラメドレーpart2,/watch?v=KyxMT3HrxXI,84469,XY&amp;Z Music Channel,16600,,403941,21
最高にかっこいい！東方オーケストラメドレー,/watch?v=b2lrAbqKzis,203300,XY&amp;Z Music Channel,16600,,403941,50
最高にカッコいい東方原曲メドレー,/watch?v=LQgcTHXSZxc,25667,XY&amp;Z Music Channel,16600,,403941,6
作業が進む！東方原曲メドレー　Touhou Medley,/watch?v=FfXyyQ32StM,70385,XY&amp;Z Music Channel,16600,,403941,17
荘厳なる東方オーケストラ アレンジメドレー　Touhou Orchestra Medley,/watch?v=w1NgxcNRlvY,141234,XY&amp;Z Music Channel,16600,,403941,35
最高にテンションが上がる東方原曲メドレーPart3 / Touhou Medley Part3,/watch?v=3t4CmZqyok4,116822,XY&amp;Z Music Channel,16600,,403941,29
最高にテンションが上がる東方原曲メドレーPart2 / Touhou Medley Part2,/watch?v=z52zH9pD2Tc,267777,XY&amp;Z Music Channel,16600,,403941,66
最高にテンションが上がる東方原曲メドレーPart1 / Tohou Medley,/watch?v=X1-JB2NgM10,2394999,XY&amp;Z Music Channel,16600,,403941,593
