title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
嘉義公園[嘉義],/watch?v=JbxhBcur8mc,13,kipp &amp; lily 旅遊週記,1730,,269,5
鎮天宮&綠映水漾公園&彌陀禪寺[嘉義],/watch?v=UxatvYmep8M,31,kipp &amp; lily 旅遊週記,1730,,269,12
嘉義文化創意產業園區-食涼-夏天的滋味特展&嘉酒柑仔店[嘉義],/watch?v=AATgS0BQRvM,31,kipp &amp; lily 旅遊週記,1730,,269,12
2020翻轉動漫祭 夢時代[高雄],/watch?v=kaUIjnNnaV8,63,kipp &amp; lily 旅遊週記,1730,,269,23
五老宮山水湖聖道院&西勢覺善堂&延平郡王廟[屏東],/watch?v=PC1g-ds7kdQ,64,kipp &amp; lily 旅遊週記,1730,,269,24
屏東客家庄敬字亭[屏東],/watch?v=rIJ_a52ZA98,75,kipp &amp; lily 旅遊週記,1730,,269,28
用九柑仔店&六腳鄉巨型故宮三寶&蒜頭生態公園&蒜頭糖廠蔗埕文化園區[嘉義],/watch?v=p7ZhiAgmDE4,91,kipp &amp; lily 旅遊週記,1730,,269,34
嬉遊南院-仲夏夜星幻展演[嘉義],/watch?v=uhdLQ_XJg3k,79,kipp &amp; lily 旅遊週記,1730,,269,29
3隻小豬觀光農場[嘉義],/watch?v=zKU0NbvNnqU,154,kipp &amp; lily 旅遊週記,1730,,269,57
敦源聖廟&神源山義和聖堂&川文山森林生態保育農場[台南],/watch?v=S04rW-Fhoqs,59,kipp &amp; lily 旅遊週記,1730,,269,22
深緣及水善糖文化園區[台南],/watch?v=2OA-k3w8nSo,41,kipp &amp; lily 旅遊週記,1730,,269,15
心花藝放2020心豐藝術節-七甲花卉園區[台南],/watch?v=aMK09XcQHwI,54,kipp &amp; lily 旅遊週記,1730,,269,20
無極天靈霄寶殿&深水觀音禪寺[高雄],/watch?v=KhDPbswU6U0,72,kipp &amp; lily 旅遊週記,1730,,269,27
正王府&萬聖宮&城西夢幻湖[台南],/watch?v=v3prVQ0kMwg,88,kipp &amp; lily 旅遊週記,1730,,269,33
潮州日式歷史建築文化園區-潮人展&屏東戲曲故事館-新復興掌中劇團戲偶典藏展[屏東],/watch?v=mC0ueCLxZBA,51,kipp &amp; lily 旅遊週記,1730,,269,19
