title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
看動畫學日語 ➽ JOJO岸邊露伴 │ 但是我拒絕 ！(社畜的心聲) by google姐【舊番經典名言】,/watch?v=qhq9100m8-k,1459,直人&amp;コウ,3800,,3279,44
[全字幕] 食靈零 01➽這絕對是我目前看過最強的第一集！！主角群竟全滅！！,/watch?v=gn6NBW5MUG4,2068,直人&amp;コウ,3800,,3279,63
【VLOG】 天氣之子てんきのこ │ 為了妳，我可以放棄整個世界【4DX觀後淺談&值不值得看】,/watch?v=hpopgN0hoWI,589,直人&amp;コウ,3800,,3279,18
超速YOYO 03➽強化右手的秘密武器竟然是！！,/watch?v=hADuGRkMAR0,256,直人&amp;コウ,3800,,3279,8
【動畫補完計畫】➽ 和女友一起挑戰三觀丨人渣的本願 - 全字幕,/watch?v=lX_WkZWOeu8,1131,直人&amp;コウ,3800,,3279,34
從演員到成為聲優 ➽ 小原好美 こはら このみ,/watch?v=fdJsm6_LWTI,12687,直人&amp;コウ,3800,,3279,387
初一就是要玩Switch,/watch?v=NmIYlTYWsPQ,63,直人&amp;コウ,3800,,3279,2
九品芝麻官 日語  俺が全部だ (Ore ga zenbu da) (我全都要),/watch?v=-4ZE2AqEaaQ,3402,直人&amp;コウ,3800,,3279,104
超速YOYO 02➽大老婆的逆襲VS小老公的反擊！？【直人】,/watch?v=PsiB4_fn9lg,557,直人&amp;コウ,3800,,3279,17
跨年玩玩桌遊、Switch、薑母鴨和看紅白,/watch?v=BbPv2J1gAf8,131,直人&amp;コウ,3800,,3279,4
超速YOYO 01➽帶你們回憶當年砸玻璃敲花瓶的神作【直人】,/watch?v=ThpnTYsDqL4,3381,直人&amp;コウ,3800,,3279,103
【VLOG】警察叔叔就是那個人！！【高雄駁二FFK】,/watch?v=wVE_aT7k7WM,107,直人&amp;コウ,3800,,3279,3
看動畫學日語 ➽ 東京喰種 │ 錯誤的是...這個世界！by google姐【舊番經典名言】,/watch?v=THvaQPK_9ac,2931,直人&amp;コウ,3800,,3279,89
萬花筒之星  ➽ 浴火重生的雛鳥  │ 黃金鳳凰篇【直人】,/watch?v=EJZUdWYxb8M,932,直人&amp;コウ,3800,,3279,28
萬花筒之星  ➽  翼は夢、そして空へ 丨 夢想與實現的起點【直人】,/watch?v=ysBB3r3E1iQ,1445,直人&amp;コウ,3800,,3279,44
看動畫來開箱 ➽ NO GAME NO LIFE 遊戲人生 丨 白 貓咪Ver.！！,/watch?v=plb1atuRtgo,946,直人&amp;コウ,3800,,3279,29
【VLOG】 高雄永久站啟用 │老司機帶你用Line新功能搭高捷！！搭車場面異常尷尬...,/watch?v=_SjYi7dolzw,2736,直人&amp;コウ,3800,,3279,83
超異域公主連結☆Re:Dive 丨 咕嚕靈波 ● '∀` ノ ♡~成為真步的王子一起喊吧！！【角色解放動畫】,/watch?v=FpwuoMhqzeE,4815,直人&amp;コウ,3800,,3279,147
超異域公主連結☆Re:Dive 丨 咕嚕靈波 ● '∀` ノ ♡~帶你60輕鬆過VH地下城！！,/watch?v=xhXGt_zsbZo,8195,直人&amp;コウ,3800,,3279,250
【VLOG】 2018漫博 │有小倉唯、有FGO課金台，我還不抽爆！！咕嚕靈波（○′∀‵）ノ♡,/watch?v=vmrQFlAkaxs,375,直人&amp;コウ,3800,,3279,11
【VLOG】 2018漫博小倉唯見面會 │到底是我目幹？還是動線太亂？,/watch?v=4P8_Tl-us0c,830,直人&amp;コウ,3800,,3279,25
從未露臉的動漫歌手 ➽ ClariS,/watch?v=L4ojVwP9QIc,36126,直人&amp;コウ,3800,,3279,1102
看動畫來開箱 ➽ 傳說中的狂人飲料 - Dr.Pepper！！,/watch?v=_WMVVyG_gmI,268,直人&amp;コウ,3800,,3279,8
動漫音樂系列 ➽ 2018 FIFA世足篇！！,/watch?v=c0mUJKF208s,135,直人&amp;コウ,3800,,3279,4
【看動畫來閒聊】 ➽ 賽馬娘Pretty Derby │ 完敗女王 - ハルウララ(春麗) - 馬娘動畫無法呈現的感動,/watch?v=NOvg2IwmyZo,3210,直人&amp;コウ,3800,,3279,98
當季動漫音樂 ➽ 2018 四月！！,/watch?v=AWAYZnR1stI,246,直人&amp;コウ,3800,,3279,8
看商品學日語 ➽ 希萌創意 │ 東津萌米-穗姬Fight！！【開箱系列】,/watch?v=wVwn9axZTKA,527,直人&amp;コウ,3800,,3279,16
再見了Eos m3 - Sony as300r開箱！！,/watch?v=N1TBWl-Z2uE,208,直人&amp;コウ,3800,,3279,6
東津萌米桌遊 沒朋友玩 收藏也好,/watch?v=yFBmn0YThjw,106,直人&amp;コウ,3800,,3279,3
動漫音樂系列 ➽ 不死蝶的動畫歌手 - 和田光司 わだこうじ,/watch?v=FSolJDu4r2Q,982,直人&amp;コウ,3800,,3279,30
動漫音樂系列 ➽ 母親節特輯 - 《小さな手のひら》&《だんご大家族》！！,/watch?v=DTch0zNcKU8,280,直人&amp;コウ,3800,,3279,9
【看動畫來閒聊】 ➽ 賽馬娘Pretty Derby │ 無聲鈴鹿(サイレンススズカ) - 馬娘動畫與現實的差異,/watch?v=rZq12MCshb4,20756,直人&amp;コウ,3800,,3279,633
當季動漫音樂 ➽ 2017 一月！！,/watch?v=91JtJUwVukw,251,直人&amp;コウ,3800,,3279,8
動漫音樂系列 ➽ 燃系BGM！！,/watch?v=bSz8orbjM-A,421,直人&amp;コウ,3800,,3279,13
當季動漫音樂 ➽ 2017 四月！！,/watch?v=5BPLCDZRnBg,360,直人&amp;コウ,3800,,3279,11
看動畫學日語 ➽ 銀魂 │ 新阿姆斯特朗旋風噴射阿姆斯特朗砲！！【舊番經典名言】,/watch?v=2K3Q0_5-uoI,8701,直人&amp;コウ,3800,,3279,265
當季動漫音樂 ➽ 2018 四月？ 那些曾經騙到我們的動畫 ！！,/watch?v=Cu5VSq6wbnM,431,直人&amp;コウ,3800,,3279,13
當季動漫音樂 ➽ 2017 七月！,/watch?v=C3JLVNOXRpw,302,直人&amp;コウ,3800,,3279,9
看動畫學日語 ➽三顆星彩色冒險 │ 今年的我有點大膽！！【新番每週推薦】,/watch?v=Lq3RkEbGBGw,3487,直人&amp;コウ,3800,,3279,106
當季動漫音樂 ➽ 2017 十月！,/watch?v=mJ05Ws_i19w,317,直人&amp;コウ,3800,,3279,10
看動畫學日語 ➽ 北斗神拳！ │ 你已經死了！【舊番經典名言】,/watch?v=LrtQcZ7RENk,41574,直人&amp;コウ,3800,,3279,1268
當季動漫音樂 ➽ 2018 一月！,/watch?v=DBsxdg1k47Y,1032,直人&amp;コウ,3800,,3279,31
看動畫學日語 ➽ 寶石之國 │ 角川不懂吧！【舊番經典名言】,/watch?v=xb0XqYRzoIw,720,直人&amp;コウ,3800,,3279,22
2017 ➽ 在台上映動畫劇場版!! 【刀劍神域.聲之形.世界角落.煙花.遊戲人生Zero.呼喚繁星的少女】,/watch?v=HX02sIGZVfM,860,直人&amp;コウ,3800,,3279,26
【看漫畫來閒聊】 ➽ 聲の形 -The Shape Of Voice- │ 進劇院前應該知道的事【誠心推薦】,/watch?v=hYireRLCFXE,78,直人&amp;コウ,3800,,3279,2
看動畫學日語 ➽三月的獅子-S2 │ 我做得絕對沒錯，所以不後悔!!【新番每週推薦】,/watch?v=SmIbLzUposg,719,直人&amp;コウ,3800,,3279,22
看商品學日語 ➽ 非工商 │ 東津萌米穗姬-白米Ver.【開箱系列】【東津萌米穗姬PVC】,/watch?v=MNZPGZoqhkQ,272,直人&amp;コウ,3800,,3279,8
看商品學日語 ➽ 非工商 │ 東津萌米穗姬Plus - ほひめ【開箱系列】【東津萌米穗姬Plus】,/watch?v=rH0sCUkPgD8,245,直人&amp;コウ,3800,,3279,7
看動畫學日語 ➽ JOJO的奇妙冒險第四部！ │ 快用你無敵的白金之星想想辦法 ！！【舊番經典名言】,/watch?v=tyOQvcsq4bo,4434,直人&amp;コウ,3800,,3279,135
【電影簡評劇透】 ➽ 第22年的告白：我是殺人犯 │ 22年目の告白-私が殺人犯です,/watch?v=i03F1P8YnJU,834,直人&amp;コウ,3800,,3279,25
看商品學日語 ➽ 非工商 │ 聲之形BD  こえのかたち-The Shape Of Voice-【開箱系列】,/watch?v=YKzZkdP0UjQ,315,直人&amp;コウ,3800,,3279,10
【看動畫來閒聊】 ➽ 《升起的煙花，從下面看？還是從側面看？》 │ 評價不好關我什麼事？,/watch?v=bm7_apA_rdo,2115,直人&amp;コウ,3800,,3279,65
【看動畫來閒聊】 ➽ 最喜歡的聲優 │ 小倉唯 - おぐらゆい 生日快樂！！,/watch?v=TwqU73ynm3M,5547,直人&amp;コウ,3800,,3279,169
看動畫學日語 ➽ 天使的3P！ │ 警察叔叔就是這個人！！【新番每週推薦】,/watch?v=0K7mM7BUIag,3988,直人&amp;コウ,3800,,3279,122
看商品學日語 ➽ 好書推薦 │北歐女孩 - 日本旅遊好吃驚【開箱系列】,/watch?v=TDlfMygwHJ8,194,直人&amp;コウ,3800,,3279,6
アニメで日本語を覚えよう ➽ NEW GAME!  │ 今日も一日がんばるぞい！【旧番組名セリフ】,/watch?v=XOSTaie7Pq0,486,直人&amp;コウ,3800,,3279,15
看商品學日語 ➽ 非工商 │ 魔法少女まどか☆マギカ - Puella Magi Madoka Magica【開箱系列】,/watch?v=vIzNecglYlE,108,直人&amp;コウ,3800,,3279,3
看商品學日語 ➽ 非工商 │月色真美 Tsuki ga Kirei - Sound Collection【開箱系列】,/watch?v=bEh77lypvHs,532,直人&amp;コウ,3800,,3279,16
