title,url,view,channel_name,channel_subscriber,create_stamp
SWIMSUIT SUMMONS SUMMER RESORT || Bleach Brave Souls || Acc 1400+days,/watch?v=hfBJhmQZmEw,230.0,w,1340.0,1か月前
1 - 6 STEPS Brave Souls Summons || Bleach Brave Souls || Acc 400+days,/watch?v=X3y1MAbt7aA,326.0,w,1340.0,1か月前
BRAVE SOULS SUMMONS || Bleach Brave Souls || Acc 1500+days,/watch?v=Q76rdbxwOZU,210.0,w,1340.0,1か月前
1 - 6 STEPS Brave Souls Summons || Bleach Brave Souls || Acc 400+days,/watch?v=NazMixXGbfA,363.0,w,1340.0,1か月前
CFYOW DEMON`S BLADE || Bleach Brave Souls || Acc 1400+days,/watch?v=NHFvMET7R04,358.0,w,1340.0,1か月前
9999 Premium Accessories Tickets || Bleach Brave Souls || Acc 1400+days,/watch?v=bf5wCF-D3DM,183.0,w,1340.0,2か月前
5★ & x100 Brave & 10 GOLD & Premium Tickets || Bleach Brave Souls || Acc 1500+days,/watch?v=XGMloZQ16Fw,276.0,w,1340.0,2か月前
5★x7 & x230 Brave & 10 GOLD & Premium Tickets || Bleach Brave Souls || Acc 400+days,/watch?v=XH5co6kUIWA,395.0,w,1340.0,2か月前
SENKAIMON TOWER OF FORGING || Bleach Brave Souls || Acc 400+days,/watch?v=f6g1Fkd0SEA,167.0,w,1340.0,2か月前
5★x3 & x200 Brave & 5★FRENZY & Premium Tickets || Bleach Brave Souls || Acc 400+days,/watch?v=lmhqsdFy4LE,328.0,w,1340.0,2か月前
9998 PREMIUM TICKETS XD))) || Bleach Brave Souls || Acc 1400+days,/watch?v=dIB8t3xaxhY,435.0,w,1340.0,2か月前
130 Brave & 20+GOLD& 15 Brave Mind Attribute & Premium Tickets || Bleach Brave Souls || Ac 1500+days,/watch?v=mecgFTjAMDQ,181.0,w,1340.0,2か月前
5★x3 & x100+ Brave & x20+ GOLD & Premium Tickets || Bleach Brave Souls || Acc 1500+days,/watch?v=x5r8JkR3alw,292.0,w,1340.0,2か月前
SENKAIMON The Path Of Valor STAGE 1-25 || Bleach Brave Souls || Acc 1500+days,/watch?v=bwCq-S_EvJA,335.0,w,1340.0,2か月前
THE WARRIOR PATH 1 - 50 STAGE +5 EXTRA || Bleach Brave Souls || Acc 1500+days,/watch?v=8epQoUU-SCs,162.0,w,1340.0,2か月前
"1-5 STEPS CFYOW KENPACHI, SHUNSUI & SEINOSUKE SUMMONS! || Bleach Brave Souls || Acc 300+days",/watch?v=vxyZfl6zXdA,620.0,w,1340.0,2か月前
"CFYOW KENPACHI, SHUNSUI & SEINOSUKE SUMMONS!!!! || Bleach Brave Souls || Acc 1400+days",/watch?v=GKBYXutQ_Ss,304.0,w,1340.0,2か月前
"1-5 STEPS CFYOW KENPACHI, SHUNSUI & SEINOSUKE SUMMONS!!!! || Bleach Brave Souls || Acc 400+days",/watch?v=sIIjDng5t1I,501.0,w,1340.0,2か月前
"CFYOW KENPACHI, SHUNSUI & SEINOSUKE SUMMONS!!!! || Bleach Brave Souls || Acc 1500+days",/watch?v=TjyaIFWnX74,508.0,w,1340.0,2か月前
"60 Brave, 10 GOLD & 100+Premium Tickets || Bleach Brave Souls || Acc 1500+days",/watch?v=ya2K8rFex_Y,179.0,w,1340.0,2か月前
"100 Brave & Premium Tickets, EXTRIM & REDUX SUMMONS || Bleach Brave Souls || Acc 1400+days",/watch?v=UyAYKLvihn4,216.0,w,1340.0,2か月前
"NEW CFYOW SEINOSUKE, KENPACHI and SHUNSUI || Bleach Brave Souls",/watch?v=d1rUmVwCDL8,362.0,w,1340.0,2か月前
MULTI BANNER OPENING || Bleach Brave Souls || Acc 300+days,/watch?v=y21GnRAdR7Q,622.0,w,1340.0,3か月前
1 - 5 STEPS The Explode TYBW SUMMONS & 1 - 5 STEPS REDUX SUMMONS NIGHT || BBS || Acc 400+days,/watch?v=RPXBeYYsfHw,382.0,w,1340.0,3か月前
The Explode TYBW SUMMONS & TICKETS || Bleach Brave Souls || Acc 1500+days,/watch?v=xZf9TdQTRhs,595.0,w,1340.0,3か月前
Brave Souls Characters & Brave - Gold Accessories Tickets || Bleach Brave Souls || Acc 1500+days,/watch?v=u1lnOExbwvs,382.0,w,1340.0,3か月前
FREE TICKETS X2 April 2020 & 5★x2 & 120 Brave Tickets || Bleach brave souls || Acc 300+days,/watch?v=9ykAglyBpnE,346.0,w,1340.0,3か月前
SENKAIMON THE WARRIOR`S PATH EXTRA 1-5 & THE PATH OF VALOR || Characters used || Acc 1500+days,/watch?v=GXtgMFwQ46Q,198.0,w,1340.0,3か月前
5700 ORBS NIGHT OF WIJNRUIT SUMMONS || Bleach Brave Souls,/watch?v=ZGtEKWJbUA4,1274.0,w,1340.0,3か月前
A couple of words! REDUX SUMMONS NIGHT OF WIJNRUIT || Bleach Brave Souls,/watch?v=x0044vaLayw,271.0,w,1340.0,3か月前
500+ Brave & Gold & 3rd Anniversary & New Year 2018 Accessories Tickets || BBS || Acc 400+days,/watch?v=LPEH8dK0nUE,248.0,w,1340.0,Year2018AccessoriesTickets||BBS||Acc400+days作成者:la3か月前
+800 (3250 SPENT) ALL IN TYBW THE STERN RITTER  || Acc 1500+days,/watch?v=brvRJKT93fo,562.0,w,1340.0,3か月前
FREE TICKETS X2 April 2020 & 5★x10 & 6★x2 & 200 Brave Tickets || Bleach brave souls || Acc 400+days,/watch?v=6N1Os5DiKnA,414.0,w,1340.0,3か月前
1 - 10 STEPS TYBW ROUND 9 THE STERN RITTER & FOUNDERS CYCLE || Bleach Brave Souls || Acc 400+days,/watch?v=vh86TZ4suXM,603.0,w,1340.0,3か月前
+800 (2450 SPENT) THE STERN RITTER & FOUNDERS CYCLE  & THE INCOMPARABLE EVOLUTIONS || Acc 1500+days,/watch?v=v1oivllEUk8,555.0,w,1340.0,3か月前
8 - 10 STEPS TYBW THE STERN RITTER SUMMONS & FOUNDERS CYCLE  || Bleach Brave Souls || Acc 1300+days,/watch?v=jX4ZRHjOEeI,686.0,w,1340.0,3か月前
1 - 10 STEPS TYBW ROUND 9 THE STERN RITTER SUMMONS || Bleach Brave Souls || Acc 300+days,/watch?v=SDudnzOM-Vg,828.0,w,1340.0,3か月前
"10 000 ORBS ALL IN FOR BAMBIETTA, CANDICE & ASKIN TYBW ROUND 9 || Bleach Brave Souls",/watch?v=f0b0KpTuwks,1218.0,w,1340.0,3か月前
1450 ORBS ALL IN TYBW ROUND 9 THE STERN RITTER SUMMONS || Bleach Brave Souls || Acc 1300+days,/watch?v=mwrKIMpOMNs,591.0,w,1340.0,3か月前
"2450 ORBS ALL IN FOR BAMBIETTA, CANDICE & ASKIN TYBW ROUND 9 || Bleach Brave Souls || Acc 1500+days",/watch?v=r6hfDm-e0Wc,635.0,w,1340.0,3か月前
1 - 10 STEPS The incomparable / Evolutions SUMMONS  || Bleach Brave Souls || Acc 400+days,/watch?v=eolz628Tpfg,1034.0,w,1340.0,3か月前
1 - 6 STEPS The incomparable / Evolutions & Shinji CFYOW  || Bleach Brave Souls || Acc 1300+days,/watch?v=Du2r19zMP6E,892.0,w,1340.0,3か月前
"TYBW ROUND 9 STERNRITTER ASKIN, CANDICE and BAMBIETTA || Bleach Brave Souls",/watch?v=SecQJWX6mDM,235.0,w,1340.0,4か月前
100 Brave & Premium Tickets +6 STEP KING DESTRUCTION || Bleach Brave Souls || Acc 1500+days,/watch?v=Xz5gd1cmll8,323.0,w,1340.0,4か月前
FLOWER FESTIVAL & DESERT SOCIETY SUMMONS || Bleach Brave Souls || Acc 1300+days,/watch?v=lR9F0DDFCEo,466.0,w,1340.0,4か月前
1100 ORBS Flower Festival || Bleach Brave Souls || Acc 400+days,/watch?v=Jm5T_WVtCMM,570.0,w,1340.0,4か月前
MULTI BANNER SUMMONS || Bleach Brave Souls || Acc 1300+days,/watch?v=duUyhp55tdo,737.0,w,1340.0,4か月前
1 - 5 STEPS CFYOW KING`S DESTRUCTION || Bleach brave souls || Acc 1500+days,/watch?v=-I_7jZP2LiM,504.0,w,1340.0,4か月前
1100 ORBS DESERT SOCIETY SUMMONS!!! || Bleach brave souls || Acc 400+days,/watch?v=-inD3EPxCqU,557.0,w,1340.0,4か月前
FREE TICKETS X2 April 2020 & 5★x3 & 50 Brave Souls Tickets || Bleach brave souls || Acc 1500+days,/watch?v=H1WPN-MrdQA,430.0,w,1340.0,4か月前
7000+ORBS || MULTI BANNER OPENING || Bleach brave souls,/watch?v=wxXNJayZNB4,1233.0,w,1340.0,4か月前
100 Brave & Gold & Premium Accessories Tickets || Bleach brave souls || Acc 1500+days,/watch?v=zvj0YqH4UbQ,175.0,w,1340.0,4か月前
"5★-12 & 6★-1 & 80 Brave, GOLD & Premium Tickets || Bleach brave souls || Acc 300+days",/watch?v=TDXen4N3pIY,455.0,w,1340.0,4か月前
Удача или провал?! DESERT SOCIETY SUMMONS!!! || Bleach brave souls || Acc 1500+ days,/watch?v=0_Uscb6ydNc,249.0,w,1340.0,4か月前
1 - 10 STEPS 46 Million Downloads Celebration || Bleach brave souls || Acc 400+days,/watch?v=ygiCpFN61gI,482.0,w,1340.0,4か月前
The Alternate Rebirth: 3 SUMMONS || Bleach brave souls || 1500+days,/watch?v=IuHZ2xO1Fsg,397.0,w,1340.0,4か月前
1500 LOGIN DAYS - SHOWCASE || Bleach brave souls || Acc 1500+days,/watch?v=OrVYxK0SDHw,347.0,w,1340.0,4か月前
6★ & 30 Brave & 20 GOLD & Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=9xlM3oUTtvA,205.0,w,1340.0,4か月前
"ICHIGO, RUKIA and YORUICHI STATS & SKILLS || Reaction: THE DESERT SOCIETY || Bleach Brave Souls",/watch?v=KVh9YOePDMg,192.0,w,1340.0,4か月前
46 Million Downloads Celebration || Bleach brave souls || Acc 1400+days,/watch?v=t8sk1tZyPAA,528.0,w,1340.0,4か月前
50 Brave & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=BG9qkDdsP3Y,245.0,w,1340.0,4か月前
Beginner`s Choose a ★6 2020 || Bleach brave souls || Acc 1400+days,/watch?v=F5P9wJJdoto,476.0,w,1340.0,4か月前
5★ & 60 Brave & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=1_M_e9rxVj0,268.0,w,1340.0,4か月前
300+ Brave Souls Tickets || Bleach brave souls || Acc 300+days,/watch?v=UgfkSVjfeAA,683.0,w,1340.0,4か月前
Tower of God Official Trailer,/watch?v=BXMN7gNmBWE,79.0,w,1340.0,4か月前
TOWER OF GOD ENDING,/watch?v=iYjxhToRnE4,306.0,w,1340.0,4か月前
TOWER OF GOD OPENING,/watch?v=EiY4FenW-jg,139.0,w,1340.0,4か月前
"1 - 10 CFYOW UNCOVERED TRUTHS SHINJI, GRIMMJOW & LUPPI  || Bleach brave souls || Acc 400+days",/watch?v=GLbKemoYdcE,1100.0,w,1340.0,4か月前
1 - 5 STEPS CFYOW Uncovered Truths || Bleach brave souls || Acc 1300+days,/watch?v=RFnyg31ttvk,1159.0,w,1340.0,4か月前
1 - 5 STEPS CFYOW Uncovered Truths || Bleach brave souls || Acc 1400+days,/watch?v=s2VPuxaF4S0,1193.0,w,1340.0,4か月前
Free Multi || Bleach brave souls || Acc 1400+days,/watch?v=-YOHybHxNGw,417.0,w,1340.0,4か月前
100 Brave & 200+ Premium Accessories Tickets || Bleach brave souls || Acc 1400+days,/watch?v=fhLtUaqKSGI,313.0,w,1340.0,4か月前
60 Brave & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=1RmRroA0tkM,242.0,w,1340.0,4か月前
Free Multi || Bleach brave souls || PART 4,/watch?v=Ietwa-q-lJA,185.0,w,1340.0,5か月前
1 - 15 STEPS SPRING FESTIVAL Cycle Summons || Bleach brave souls || Acc 400+days,/watch?v=xhImtgEiWpU,2559.0,w,1340.0,5か月前
Free Multi || Bleach brave souls || PART 3,/watch?v=OmWI6lVkTww,146.0,w,1340.0,5か月前
Free Multi || Bleach brave souls || PART 2,/watch?v=OxosOgUcLtU,240.0,w,1340.0,5か月前
Free Multi || Bleach brave souls || PART 1,/watch?v=G1ZPOym3StY,325.0,w,1340.0,5か月前
360 Brave Accessories Tickets & other tickets || Bleach Brave Souls || Acc 300+days,/watch?v=WA-9nN4d4B0,258.0,w,1340.0,5か月前
5 STEP GUARANTEE 5* Alternate Rebirth: 4 || Bleach brave souls || Acc 1300+days,/watch?v=JxtC0o9roXQ,587.0,w,1340.0,5か月前
1 - 4 STEPS Alternate Rebirth: 4  || Bleach brave souls || Acc 1300+days,/watch?v=DW0hRgfruPE,475.0,w,1340.0,5か月前
1 - 5 STEPS Alternate Rebirth: 4  || Bleach brave souls || Acc 400+days,/watch?v=bMZePWFca_M,488.0,w,1340.0,5か月前
1 - 10 STEPS Alternate Rebirth: 4  || Bleach brave souls || Acc 300+days,/watch?v=db7jRDPSf60,2199.0,w,1340.0,5か月前
1-5 STEPS The Alternative Rebirth 4  &  1-3 STEPS The Machine Society || BBS || Acc 1400+days,/watch?v=_ZBFRyyBASA,917.0,w,1340.0,5か月前
5★ & 50 Brave & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=cl1By9G_29A,225.0,w,1340.0,5か月前
3500!!!!!!!!!! ORBS Grain King || Bleach brave souls || Acc 1300+days,/watch?v=pHQ6iYGghaM,838.0,w,1340.0,5か月前
1 - 5 STEPS The Machine Society Summons: After the Festival || Bleach brave souls || Acc 300+days,/watch?v=SSxG5PGghY8,308.0,w,1340.0,5か月前
1 - 5 STEPS The Machine Society Summons: After the Festival || Bleach brave souls || Acc 400+days,/watch?v=se2op3rEsHI,405.0,w,1340.0,5か月前
5★ & 60 Brave & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=VoiL0W4ILPU,220.0,w,1340.0,5か月前
Accessories 119 Brave & 20+ Gold & 400 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=mdR98Dnk6zI,59.0,w,1340.0,5か月前
1 - 7 Steps Great Weaver || TYBW || Bleach brave souls || Acc 1400+days,/watch?v=IvO8pZ9j0AQ,361.0,w,1340.0,5か月前
Free Multi || Bleach brave souls || PART 4,/watch?v=LSYyHwNp5_w,148.0,w,1340.0,5か月前
Free Multi || Bleach brave souls || PART 3,/watch?v=R4sY5iA5BmA,111.0,w,1340.0,5か月前
Free Multi || Bleach brave souls || PART 2,/watch?v=DvYD1exOBv8,181.0,w,1340.0,5か月前
Free Multi || Bleach brave souls || PART 1,/watch?v=lHxkeMfLIH0,105.0,w,1340.0,5か月前
Opening 400 Brave Souls Tickets || Bleach Brave Souls || Acc 300+days,/watch?v=Cthdyd7LBoQ,120.0,w,1340.0,5か月前
5* & 100 Brave & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=wFWGWiVSMR4,312.0,w,1340.0,5か月前
45 Million Free Step - Up || Bleach brave souls || Part 4,/watch?v=zSwFto0Fdf8,132.0,w,1340.0,5か月前
45 Million Free Step - Up || Bleach brave souls || Part 3,/watch?v=akSGt84aGP0,210.0,w,1340.0,5か月前
45 Million Free Step - Up || Bleach brave souls || Part 2,/watch?v=1t-lMODsdhE,187.0,w,1340.0,5か月前
45 Million Free Step - Up + 100 Premium tickets || Bleach brave souls || Part 1,/watch?v=Pj1Lm7ZAYs0,125.0,w,1340.0,5か月前
"ZERO SQUAD Let's start?! Will I spend 20,000 orbs? || Bleach brave souls || Acc 300+days",/watch?v=MPzxHTxQENQ,1694.0,w,1340.0,5か月前
SAD Kirinji Tenjiro - Max Transcendence & Max Links || Bleach brave souls || Acc 1300+days,/watch?v=so8uPhJue8Q,662.0,w,1340.0,5か月前
NAD-ATK Kirinji Tenjiro - Max Transcendence & Max Links || Bleach brave souls || Acc 1300+days,/watch?v=rBHY9yZx5qY,160.0,w,1340.0,5か月前
NAD-FCS Kirinji Tenjiro - Max Transcendence & Max Links || Bleach brave souls || Acc 1300+days,/watch?v=rSSD-b-BYPc,300.0,w,1340.0,5か月前
How much did I spend? The goal is to get all 3 characters of the ZERO SQUAD || BBS || Acc 400+days,/watch?v=vhS7lhqpWkc,389.0,w,1340.0,muchdidIspend?Thegoalistogetall3charactersoftheZEROSQUAD||BBS||Acc400+days作成者:la5か月前
5700 ORBS TYBW SQUAD ZERO || ALL IN || Bleach brave souls || New Account,/watch?v=4OhTBl_sORs,672.0,w,1340.0,Account作成者:la5か月前
2200 ORBS TYBW SQUAD ZERO || ALL IN || Bleach brave souls || Acc 1400+days,/watch?v=Lhu9s8T6fMU,331.0,w,1340.0,5か月前
6000 ORBS? Will it be enough? SQUAD ZERO || Bleach brave souls || Acc 1300+days,/watch?v=7EUtrQfb_0s,1757.0,w,1340.0,5か月前
Thousand - Year Blood War Summons round 8 !!!,/watch?v=Hl-xcQCOkIU,134.0,w,1340.0,6か月前
1 - 5 STEPS || Holy Night Summons || Bleach brave souls || Acc 1400+days,/watch?v=G6Ea9Tn_o6s,548.0,w,1340.0,6か月前
5★ & 30 Brave & 10 Gold & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=_pkp4WTLpzs,112.0,w,1340.0,6か月前
THE PATH of VALOR 1-25 || Characters used in Senkaymon || Bleach brave souls || Acc 1400+days,/watch?v=8zP8H4KCRkU,157.0,w,1340.0,6か月前
THE WARRIORS PATH 1-25 || Characters used in Senkaymon || Bleach brave souls || Acc 1300+days,/watch?v=odaP36MftJk,149.0,w,1340.0,6か月前
5★ & 20 Brave & 10 Gold & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=236H1Cu2HN8,97.0,w,1340.0,6か月前
"100+ Brave, 20+ GOLD & 500+ Premium Accessories Tickets || Bleach Brave souls || Acc 1400+days",/watch?v=c2MdUx2u-mc,94.0,w,1340.0,6か月前
50 BRAVE SOULS SUMMONS & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=bqBxfa3KTh4,318.0,w,1340.0,6か月前
CFYOW UNCOVERED TRUTHS SUMMONS 1 - 5 STEPS || Bleach Brave Souls || Acc 1400+days,/watch?v=16rclAuL_Ck,396.0,w,1340.0,6か月前
CFYOW UNCOVERED TRUTHS SUMMONS 1 - 10 STEPS || Bleach Brave Souls || Acc 300+days,/watch?v=65SALQsX7jo,701.0,w,1340.0,6か月前
CFYOW UNCOVERED TRUTHS SUMMONS 1 - 5 STEPS || Bleach Brave Souls || Acc 400+days,/watch?v=oLe5U5qcN-8,803.0,w,1340.0,6か月前
6★-8 & 5★-1 & 50 Brave & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=Ftpq7rXDP4U,173.0,w,1340.0,6か月前
1000+ Premium Accessory Tickets || Bleach brave souls || Acc 1400+days,/watch?v=MnOBnHWAlgM,61.0,w,1340.0,6か月前
STAGE 33 - 50 (+5 EXTRA) SENKAIMON QUEST - THE WARRIOR'S PATH || Bleach brave souls || Acc 1400+days,/watch?v=q53daht-ka8,195.0,w,1340.0,6か月前
STAGE 1 - 32 SENKAIMON QUEST - THE WARRIOR'S PATH || Bleach brave souls || Acc 1400+days,/watch?v=ul8BW2xgvcE,187.0,w,1340.0,6か月前
50 Brave Souls & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=IG0ASiiuX84,86.0,w,1340.0,6か月前
1000+ Premium Accessory Tickets || Bleach brave souls || Acc 1400+days,/watch?v=DXoVKHhc84M,59.0,w,1340.0,6か月前
1000+ Premium Accessory Tickets || Bleach brave souls || Acc 1400+days,/watch?v=2iksuYYZWiM,74.0,w,1340.0,6か月前
1000+ Premium Accessory Tickets || Bleach brave souls || Acc 1400+days,/watch?v=HVYBllFet_E,88.0,w,1340.0,6か月前
Can't Fear Your Own World Bleach Brave Souls,/watch?v=VxNF3VXPCBQ,111.0,w,1340.0,6か月前
5★ & 100 Premium Tickets || Bleach brave souls || Acc 1400+days,/watch?v=EyMRL0-y2FQ,86.0,w,1340.0,6か月前
140 Brave souls Accessories Tickets || BLEACH || Acc 1400+days,/watch?v=QhLVgK1H0Go,107.0,w,1340.0,6か月前
THE MACHINE SOCIETY STEP UP SUMMONS 1 - 5 STEPS || Bleach brave souls || PRIMARY Acc 1400+days,/watch?v=gKEGg5UKPQo,313.0,w,1340.0,6か月前
5★ & 60 Brave Tickets || Bleach brave souls || Acc 1400+days,/watch?v=T9JvxJdmXQw,165.0,w,1340.0,6か月前
5★ & 100 Premium Tickets|| Bleach brave souls || Acc 1400+days,/watch?v=6WTC-xujVcE,142.0,w,1340.0,6か月前
THE MACHINE SOCIETY STEP UP SUMMONS 1 - 7 STEPS || Bleach brave souls || Acc 270+days,/watch?v=b0uptZDticY,360.0,w,1340.0,6か月前
